ds,yhat
2017-09-30,613.9209928267362
2017-10-01,601.0156286515293
2017-10-02,589.8129686853033
2017-10-03,576.2027780310461
2017-10-04,574.8806788614107
2017-10-05,540.3497970048568
2017-10-06,520.674523054626
2017-10-07,501.3083542725932
2017-10-08,480.71224961150244
2017-10-09,461.40093228330727
2017-10-10,439.5862514111078
2017-10-11,430.2996880567823
2017-10-12,388.38324162990045
2017-10-13,362.2323965026404
2017-10-14,337.61344676080705
2017-10-15,313.2719130045082
2017-10-16,291.9697686935851
2017-10-17,270.12084423876837
2017-10-18,262.9067172942147
2017-10-19,225.26250882503115
2017-10-20,205.616423786467
2017-10-21,189.70540515275795
2017-10-22,176.1836755291649
2017-10-23,167.6618728524354
2017-10-24,160.3460867041934
2017-10-25,169.15899337130014
2017-10-26,148.7323538867219
2017-10-27,147.15451761345918
2017-10-28,149.79506974082
2017-10-29,154.92313820316556
2017-10-30,164.7567875789224
2017-10-31,175.11251517548783
2017-11-01,200.53675214968914
2017-11-02,195.30834286310764
2017-11-03,207.195367102526
2017-11-04,221.28818549318507
2017-11-05,235.62499369407158
2017-11-06,252.24711685936478
2017-11-07,266.85290289888314
2017-11-08,293.93200426583184
2017-11-09,287.7689548143355
2017-11-10,296.19938772825446
2017-11-11,304.44080443439015
2017-11-12,310.71425667918027
2017-11-13,317.2942943276612
2017-11-14,320.15619917352467
2017-11-15,334.1024920068419
2017-11-16,313.75784683812446
2017-11-17,307.31600875180175
2017-11-18,300.3608915399651
2017-11-19,291.4784915641248
2017-11-20,283.2972447872664
2017-11-21,272.1261139116555
2017-11-22,273.0726442046654
2017-11-23,241.03035086867055
2017-11-24,224.4192346330334
2017-11-25,209.00176768741127
2017-11-26,193.4911136746075
2017-11-27,180.58929396058585
2017-11-28,166.62462833260383
2017-11-29,166.6706851021072
2017-11-30,135.53605557554874
2017-12-01,121.50865921185327
2017-12-02,110.17679179826165
2017-12-03,100.0435153020581
2017-12-04,93.57190643317139
2017-12-05,86.8302727474005
2017-12-06,94.6193344390706
2017-12-07,71.47043954651062
2017-12-08,65.39826856838206
2017-12-09,61.72999478109966
2017-12-10,58.72726432709959
2017-12-11,58.63829674692434
2017-12-12,57.34902283000912
2017-12-13,69.51509579666578
2017-12-14,49.56371570120956
2017-12-15,45.44863296240652
2017-12-16,42.48024725323262
2017-12-17,38.94715688814006
2017-12-18,37.16649144067944
2017-12-19,33.13201617113833
2017-12-20,41.641953115723254
2017-12-21,17.295601102735986
2017-12-22,8.242291957744243
2017-12-23,0.004794071910453113
2017-12-24,-8.906269015333692
2017-12-25,-15.949428913511156
2017-12-26,-24.91159501131986
2017-12-27,-20.787319794758588
2017-12-28,-48.78880882956125
2017-12-29,-60.602938376193976
2017-12-30,-70.57299139991287
2017-12-31,-80.08839322624166
2018-01-01,-86.54477078881493
2018-01-02,-93.70503405011439
2018-01-03,-86.57926159606023
2018-01-04,-110.43408263098411
2018-01-05,-117.04784670895225
2018-01-06,-120.8893575110061
2018-01-07,-123.50355240550994
2018-01-08,-122.46658389038606
2018-01-09,-121.74116112226454
2018-01-10,-106.55011561922717
2018-01-11,-122.37908224981814
2018-01-12,-121.22479639349811
2018-01-13,-117.76699736269924
