fecha,UI,abierto/cerrado
2011-11-24,-38.565525,1
2011-11-25,129.85725000000002,1
2011-11-26,1.7097499999999997,1
2011-11-27,553.669025,1
2011-11-28,-381.845,1
2011-11-29,-2571.4525,1
2011-11-30,-2663.355,1
2011-12-01,-4247.2675,1
2011-12-02,471.804,1
2011-12-03,-125.42075,1
2011-12-04,-198.10950000000003,1
2011-12-05,169.09425,1
2011-12-06,102.90002499999999,1
2011-12-07,-469.95000000000005,1
2011-12-08,-56.8619,1
2011-12-09,-684.1375,1
2011-12-10,-1433.13325,1
2011-12-11,-87.663725,1
2011-12-12,-1032.1882500000002,1
2011-12-13,-2335.9277500000003,1
2011-12-14,-656.6,1
2011-12-15,-2213.7425,1
2011-12-16,-4427.1975,1
2011-12-17,114.93825,1
2011-12-18,64.56875,1
2011-12-19,-266.665,1
2011-12-20,-1069.9855,1
2011-12-21,126.00250000000001,1
2011-12-22,47.519499999999994,1
2011-12-23,387.111175,1
2011-12-24,869.965,1
2011-12-25,123.3415,1
2011-12-26,-152.857,1
2011-12-27,-120.5085,1
2011-12-28,188.28050000000002,1
2011-12-29,972.8974999999999,1
2011-12-30,-8.22475,1
2011-12-31,-626.74,1
2012-01-01,-2496.0,1
2012-01-02,-401.2775,1
2012-01-03,-1372.45,1
2012-01-04,-463.3663,1
2012-01-05,-19.799,1
2012-01-06,695.142415,1
2012-01-07,585.485,1
2012-01-08,32.919925,1
2012-01-09,-28.153,1
2012-01-10,-129.53825,1
2012-01-11,-131.31875,1
2012-01-12,-46.85475000000001,1
2012-01-13,-389.8925,0
2012-01-14,-1401.3925000000002,0
2012-01-15,-797.265,0
2012-01-16,281.0905,0
2012-01-17,-310.54117499999995,0
2012-01-18,-350.42125,0
2012-01-19,26.009150000000005,0
2012-01-20,398.879,0
2012-01-21,639.2574999999999,0
2012-01-22,765.3625,0
2012-01-23,850.68,0
2012-01-24,207.7,0
2012-01-25,-531.575,0
2012-01-26,-13.200000000000017,0
2012-01-27,426.929,0
2012-01-28,378.66249999999997,0
2012-01-29,333.54975,0
2012-01-30,-59.121750000000006,0
2012-01-31,-214.2275,0
2012-02-01,221.4225,0
2012-02-02,1423.27,0
2012-02-03,381.243925,0
2012-02-04,151.83999999999997,0
2012-02-05,716.89375,0
2012-02-06,1064.7849999999999,0
2012-02-07,1524.5925,0
2012-02-08,830.625,0
2012-02-09,329.52125,0
2012-02-10,222.21875,1
2012-02-11,489.09499999999997,1
2012-02-12,431.07000000000005,1
2012-02-13,527.31025,1
2012-02-14,1135.0295,0
2012-02-15,800.39,0
2012-02-16,1039.7375,0
2012-02-17,126.99025,0
2012-02-18,-41.761250000000004,0
2012-02-19,466.02099999999996,0
2012-02-20,526.8325,0
2012-02-21,15.084925000000002,0
2012-02-22,520.2,0
2012-02-23,56.200075,0
2012-02-24,15.565125,0
2012-02-25,-71.370625,0
2012-02-26,-13.891249999999985,0
2012-02-27,201.09949999999998,0
2012-02-28,-257.055,0
2012-02-29,-90.13475,0
2012-03-01,-25.287,0
2012-03-02,-572.603325,0
2012-03-03,-1258.0147499999998,0
2012-03-04,-96.065,0
2012-03-05,423.0025,0
2012-03-06,-6.25301,0
2012-03-07,358.95799999999997,0
2012-03-08,1662.725,0
2012-03-09,185.03375,0
2012-03-10,36.186499999999995,0
2012-03-11,306.707,0
2012-03-12,-24.180925,0
2012-03-13,48.8179,0
2012-03-14,375.15999999999997,0
2012-03-15,489.10375,0
2012-03-16,-171.16025000000002,0
2012-03-17,-326.42499999999995,0
2012-03-18,202.899,0
2012-03-19,693.7201,0
2012-03-20,574.8299999999999,1
2012-03-21,-116.50274999999999,1
2012-03-22,-535.72,1
2012-03-23,-318.6835,1
2012-03-24,-185.4235275,1
2012-03-25,460.06175,1
2012-03-26,16.381202749999996,1
2012-03-27,80.48649999999999,1
2012-03-28,191.246,1
2012-03-29,211.6875,1
2012-03-30,162.4,1
2012-03-31,105.42914999999999,1
2012-04-01,234.06475,1
2012-04-02,1352.275,1
2012-04-03,2227.965,1
2012-04-04,1743.3125,1
2012-04-05,577.2325,1
2012-04-06,27.890991999999997,1
2012-04-07,1071.5842499999999,1
2012-04-08,599.3375000000001,1
2012-04-09,-208.25575,1
2012-04-10,52.45825,1
2012-04-11,-285.515,1
