,fecha,abierto/cerrado,ao
2557,2021-01-16,0,0.0
2558,2021-01-17,0,0.0
2559,2021-01-18,0,0.0
2560,2021-01-19,0,0.0
2561,2021-01-20,0,0.0
2562,2021-01-21,0,0.0
2563,2021-01-22,0,0.0
2564,2021-01-23,0,0.0
2565,2021-01-24,0,0.0
2566,2021-01-25,0,0.0
2567,2021-01-26,0,0.0
2568,2021-01-27,0,0.0
2569,2021-01-28,0,58.5
2570,2021-01-29,0,58.5
2571,2021-01-30,0,58.5
2572,2021-01-31,0,58.5
2573,2021-02-01,1,58.5
2574,2021-02-02,1,58.5
2575,2021-02-03,1,58.5
2576,2021-02-04,1,56.2
2577,2021-02-05,1,56.2
2578,2021-02-06,1,56.2
2579,2021-02-07,1,56.2
2580,2021-02-08,1,46.2
2581,2021-02-09,1,46.2
2582,2021-02-10,1,46.2
2583,2021-02-11,1,46.2
2584,2021-02-12,1,46.2
2585,2021-02-13,1,46.2
2586,2021-02-14,1,46.2
2587,2021-02-15,1,0.0
2588,2021-02-16,1,0.0
2589,2021-02-17,1,0.0
2590,2021-02-18,1,0.0
2591,2021-02-19,1,0.0
2592,2021-02-20,1,0.0
2593,2021-02-21,1,0.0
2594,2021-02-22,1,0.0
2595,2021-02-23,1,0.0
2596,2021-02-24,1,0.0
2597,2021-02-25,1,0.0
2598,2021-02-26,1,0.0
2599,2021-02-27,1,0.0
2600,2021-02-28,1,0.0
2601,2021-03-01,1,0.0
2602,2021-03-02,1,0.0
2603,2021-03-03,0,0.0
2604,2021-03-04,0,0.0
2605,2021-03-05,0,0.0
2606,2021-03-06,0,0.0
2607,2021-03-07,0,0.0
2608,2021-03-08,0,0.0
2609,2021-03-09,0,0.0
2610,2021-03-10,0,0.0
2611,2021-03-11,0,0.0
2612,2021-03-12,0,0.0
2613,2021-03-13,0,0.0
2614,2021-03-14,0,0.0
2615,2021-03-15,1,58.2
2616,2021-03-16,1,58.2
2617,2021-03-17,1,58.2
2618,2021-03-18,1,109.1
2619,2021-03-19,1,109.1
2620,2021-03-20,1,109.1
2621,2021-03-21,1,109.1
2622,2021-03-22,1,109.0
2623,2021-03-23,1,109.0
2624,2021-03-24,1,109.0
2625,2021-03-25,1,194.9
2626,2021-03-26,1,194.9
2627,2021-03-27,1,194.9
2628,2021-03-28,1,194.9
2629,2021-03-29,1,162.7
2630,2021-03-30,1,162.7
2631,2021-03-31,1,162.7
2632,2021-04-01,1,162.7
2633,2021-04-02,1,162.7
2634,2021-04-03,1,162.7
2635,2021-04-04,1,162.7
2636,2021-04-05,1,143.7
2637,2021-04-06,1,143.7
2638,2021-04-07,1,181.03333333333333
2639,2021-04-08,1,181.03333333333333
2640,2021-04-09,1,181.03333333333333
2641,2021-04-10,1,181.03333333333333
2642,2021-04-11,1,181.03333333333333
2643,2021-04-12,1,232.5
2644,2021-04-13,1,232.5
2645,2021-04-14,1,232.5
2646,2021-04-15,1,232.5
2647,2021-04-16,1,232.5
2648,2021-04-17,1,232.5
2649,2021-04-18,1,232.5
2650,2021-04-19,1,232.5
2651,2021-04-20,1,144.3
2652,2021-04-21,1,144.3
2653,2021-04-22,1,171.83333333333334
2654,2021-04-23,1,171.83333333333334
2655,2021-04-24,1,171.83333333333334
2656,2021-04-25,1,171.83333333333334
2657,2021-04-26,1,353.2
2658,2021-04-27,1,353.2
2659,2021-04-28,1,353.2
2660,2021-04-29,1,353.2
2661,2021-04-30,1,353.2
2662,2021-05-01,1,353.2
2663,2021-05-02,1,353.2
2664,2021-05-03,1,353.2
2665,2021-05-04,1,1075.6
2666,2021-05-05,1,1075.6
2667,2021-05-06,1,1075.6
2668,2021-05-07,1,1075.6
2669,2021-05-08,1,1075.6
2670,2021-05-09,1,1075.6
2671,2021-05-10,1,1075.6
2672,2021-05-11,1,1075.6
2673,2021-05-12,1,1075.6
2674,2021-05-13,1,1075.6
2675,2021-05-14,1,1075.6
2676,2021-05-15,1,1075.6
2677,2021-05-16,1,1075.6
2678,2021-05-17,1,1075.6
2679,2021-05-18,1,1075.6
2680,2021-05-19,1,1075.6
2681,2021-05-20,1,574.4
2682,2021-05-21,1,574.4
2683,2021-05-22,1,574.4
2684,2021-05-23,1,574.4
2685,2021-05-24,1,574.4
2686,2021-05-25,1,574.4
2687,2021-05-26,1,574.4
2688,2021-05-27,1,510.7
2689,2021-05-28,1,510.7
2690,2021-05-29,1,510.7
2691,2021-05-30,1,510.7
2692,2021-05-31,1,510.7
2693,2021-06-01,1,372.0
2694,2021-06-02,1,372.0
2695,2021-06-03,1,372.0
2696,2021-06-04,1,372.0
2697,2021-06-05,1,372.0
2698,2021-06-06,1,372.0
2699,2021-06-07,1,372.0
2700,2021-06-08,1,372.0
2701,2021-06-09,1,261.7
2702,2021-06-10,1,261.7
2703,2021-06-11,1,261.7
2704,2021-06-12,1,261.7
2705,2021-06-13,1,261.7
2706,2021-06-14,1,261.7
2707,2021-06-15,1,75.0
2708,2021-06-16,1,75.0
2709,2021-06-17,1,75.56666666666668
2710,2021-06-18,1,75.56666666666668
2711,2021-06-19,0,75.56666666666668
2712,2021-06-20,0,75.56666666666668
2713,2021-06-21,0,60.1
2714,2021-06-22,0,60.1
2715,2021-06-23,0,60.1
2716,2021-06-24,0,60.1
2717,2021-06-25,0,60.1
2718,2021-06-26,0,60.1
2719,2021-06-27,0,60.1
2720,2021-06-28,0,60.1
2721,2021-06-29,0,51.0
2722,2021-06-30,0,51.0
2723,2021-07-01,0,51.0
2724,2021-07-02,0,51.0
2725,2021-07-03,0,51.0
2726,2021-07-04,0,51.0
2727,2021-07-05,0,51.0
2728,2021-07-06,0,46.0
2729,2021-07-07,0,46.0
2730,2021-07-08,0,46.0
2731,2021-07-09,0,44.2
2732,2021-07-10,0,44.2
2733,2021-07-11,0,44.2
2734,2021-07-12,0,44.2
2735,2021-07-13,0,48.5
2736,2021-07-14,0,48.5
2737,2021-07-15,0,48.5
2738,2021-07-16,0,0.0
2739,2021-07-17,0,0.0
2740,2021-07-18,0,0.0
2741,2021-07-19,0,0.0
2742,2021-07-20,0,54.4
2743,2021-07-21,0,54.4
2744,2021-07-22,0,54.4
2745,2021-07-23,0,70.3
2746,2021-07-24,0,70.3
2747,2021-07-25,0,70.3
2748,2021-07-26,0,123.7
2749,2021-07-27,1,123.7
2750,2021-07-28,1,123.7
2751,2021-07-29,1,134.6
2752,2021-07-30,1,134.6
2753,2021-07-31,1,134.6
2754,2021-08-01,1,134.6
2755,2021-08-02,1,61.0
2756,2021-08-03,1,61.0
2757,2021-08-04,1,61.0
2758,2021-08-05,1,61.0
2759,2021-08-06,1,142.7
2760,2021-08-07,1,142.7
2761,2021-08-08,1,142.7
2762,2021-08-09,1,109.1
2763,2021-08-10,1,109.1
2764,2021-08-11,1,111.3
2765,2021-08-12,1,111.3
2766,2021-08-13,1,80.4
2767,2021-08-14,1,80.4
2768,2021-08-15,1,80.4
2769,2021-08-16,1,80.4
2770,2021-08-17,1,106.5
2771,2021-08-18,1,52.8
2772,2021-08-19,1,52.8
2773,2021-08-20,1,52.8
2774,2021-08-21,1,52.8
2775,2021-08-22,1,52.8
2776,2021-08-23,1,241.3
2777,2021-08-24,1,241.3
2778,2021-08-25,1,241.3
2779,2021-08-26,1,241.3
2780,2021-08-27,1,241.3
2781,2021-08-28,1,241.3
2782,2021-08-29,1,241.3
2783,2021-08-30,1,241.3
2784,2021-08-31,1,241.3
2785,2021-09-01,1,241.3
2786,2021-09-02,1,248.3
2787,2021-09-03,1,248.3
2788,2021-09-04,1,248.3
2789,2021-09-05,1,248.3
2790,2021-09-06,1,625.5
2791,2021-09-07,1,625.5
2792,2021-09-08,1,625.5
2793,2021-09-09,1,625.5
2794,2021-09-10,1,625.5
2795,2021-09-11,1,625.5
2796,2021-09-12,1,625.5
2797,2021-09-13,1,625.5
2798,2021-09-14,1,625.5
2799,2021-09-15,1,625.5
2800,2021-09-16,1,625.5
2801,2021-09-17,1,625.5
2802,2021-09-18,1,625.5
2803,2021-09-19,1,625.5
2804,2021-09-20,1,625.5
2805,2021-09-21,1,625.5
2806,2021-09-22,1,625.5
2807,2021-09-23,1,566.3
2808,2021-09-24,1,566.3
2809,2021-09-25,1,566.3
2810,2021-09-26,1,566.3
2811,2021-09-27,1,566.3
2812,2021-09-28,1,566.3
2813,2021-09-29,1,566.3
2814,2021-09-30,1,239.7
2815,2021-10-01,1,239.7
2816,2021-10-02,1,239.7
2817,2021-10-03,1,239.7
2818,2021-10-04,1,239.7
2819,2021-10-05,1,239.7
2820,2021-10-06,1,759.5
2821,2021-10-07,1,759.5
2822,2021-10-08,1,759.5
2823,2021-10-09,1,759.5
2824,2021-10-10,1,759.5
2825,2021-10-11,1,759.5
2826,2021-10-12,1,759.5
2827,2021-10-13,1,759.5
2828,2021-10-14,1,759.5
2829,2021-10-15,1,759.5
2830,2021-10-16,1,759.5
2831,2021-10-17,1,759.5
2832,2021-10-18,1,759.5
2833,2021-10-19,1,759.5
2834,2021-10-20,1,180.5
2835,2021-10-21,1,180.5
2836,2021-10-22,1,180.5
2837,2021-10-23,1,180.5
2838,2021-10-24,1,180.5
2839,2021-10-25,1,180.5
2840,2021-10-26,1,316.8
2841,2021-10-27,1,316.8
2842,2021-10-28,1,316.8
2843,2021-10-29,1,316.8
2844,2021-10-30,1,316.8
2845,2021-10-31,1,316.8
2846,2021-11-01,1,316.8
2847,2021-11-02,1,316.8
2848,2021-11-03,1,316.8
2849,2021-11-04,1,316.8
2850,2021-11-05,1,316.8
2851,2021-11-06,1,316.8
2852,2021-11-07,1,316.8
2853,2021-11-08,1,316.8
2854,2021-11-09,1,316.8
2855,2021-11-10,1,180.9
2856,2021-11-11,1,180.9
2857,2021-11-12,1,112.8
2858,2021-11-13,0,112.8
2859,2021-11-14,0,112.8
2860,2021-11-15,0,51.3
2861,2021-11-16,0,51.3
2862,2021-11-17,0,51.3
2863,2021-11-18,0,51.3
2864,2021-11-19,0,94.0
2865,2021-11-20,0,94.0
2866,2021-11-21,0,94.0
2867,2021-11-22,0,146.3
2868,2021-11-23,0,146.3
2869,2021-11-24,0,146.3
2870,2021-11-25,0,47.7
2871,2021-11-26,0,47.7
2872,2021-11-27,0,47.7
2873,2021-11-28,0,47.7
2874,2021-11-29,0,91.2
2875,2021-11-30,0,91.2
2876,2021-12-01,0,91.2
2877,2021-12-02,0,91.2
2878,2021-12-03,0,31.6
2879,2021-12-04,0,31.6
2880,2021-12-05,0,31.6
2881,2021-12-06,0,31.6
2882,2021-12-07,0,0.0
2883,2021-12-08,0,0.0
2884,2021-12-09,0,0.0
2885,2021-12-10,0,0.0
2886,2021-12-11,0,0.0
2887,2021-12-12,0,0.0
2888,2021-12-13,0,0.0
2889,2021-12-14,0,0.0
2890,2021-12-15,0,0.0
2891,2021-12-16,0,0.0
2892,2021-12-17,0,0.0
2893,2021-12-18,0,0.0
2894,2021-12-19,0,0.0
2895,2021-12-20,0,0.0
2896,2021-12-21,0,0.0
2897,2021-12-22,0,0.0
2898,2021-12-23,0,0.0
2899,2021-12-24,0,0.0
2900,2021-12-25,0,0.0
2901,2021-12-26,0,0.0
2902,2021-12-27,0,0.0
2903,2021-12-28,0,0.0
2904,2021-12-29,0,0.0
2905,2021-12-30,0,0.0
2906,2021-12-31,0,0.0
2907,2022-01-01,0,0.0
2908,2022-01-02,0,0.0
2909,2022-01-03,0,0.0
2910,2022-01-04,0,0.0
2911,2022-01-05,0,0.0
2912,2022-01-06,0,0.0
2913,2022-01-07,0,0.0
2914,2022-01-08,0,0.0
2915,2022-01-09,0,0.0
2916,2022-01-10,0,0.0
2917,2022-01-11,0,0.0
2918,2022-01-12,0,0.0
2919,2022-01-13,0,0.0
2920,2022-01-14,0,0.0
2921,2022-01-15,0,0.0
2922,2022-01-16,0,0.0
2923,2022-01-17,0,0.0
2924,2022-01-18,0,0.0
2925,2022-01-19,0,0.0
2926,2022-01-20,0,0.0
2927,2022-01-21,0,0.0
2928,2022-01-22,0,0.0
2929,2022-01-23,0,0.0
2930,2022-01-24,0,0.0
2931,2022-01-25,0,0.0
2932,2022-01-26,0,0.0
2933,2022-01-27,0,0.0
2934,2022-01-28,0,0.0
2935,2022-01-29,0,0.0
2936,2022-01-30,0,0.0
2937,2022-01-31,0,0.0
2938,2022-02-01,0,0.0
2939,2022-02-02,0,0.0
2940,2022-02-03,0,0.0
2941,2022-02-04,0,0.0
2942,2022-02-05,0,0.0
2943,2022-02-06,0,0.0
2944,2022-02-07,0,0.0
2945,2022-02-08,0,0.0
2946,2022-02-09,0,0.0
2947,2022-02-10,0,0.0
2948,2022-02-11,0,0.0
2949,2022-02-12,0,0.0
2950,2022-02-13,0,0.0
2951,2022-02-14,0,0.0
2952,2022-02-15,0,0.0
2953,2022-02-16,0,0.0
2954,2022-02-17,0,0.0
2955,2022-02-18,0,0.0
2956,2022-02-19,0,0.0
2957,2022-02-20,0,0.0
2958,2022-02-21,0,0.0
2959,2022-02-22,0,0.0
2960,2022-02-23,0,0.0
2961,2022-02-24,0,0.0
2962,2022-02-25,0,0.0
2963,2022-02-26,0,0.0
2964,2022-02-27,0,0.0
2965,2022-02-28,0,0.0
2966,2022-03-01,0,0.0
2967,2022-03-02,0,0.0
2968,2022-03-03,0,0.0
2969,2022-03-04,0,60.9
2970,2022-03-05,0,60.9
2971,2022-03-06,0,60.9
2972,2022-03-07,0,65.3
2973,2022-03-08,0,65.3
2974,2022-03-09,0,65.3
2975,2022-03-10,0,65.3
2976,2022-03-11,0,66.5
2977,2022-03-12,0,66.5
2978,2022-03-13,0,66.5
2979,2022-03-14,0,81.6
2980,2022-03-15,0,81.6
2981,2022-03-16,0,81.6
2982,2022-03-17,0,81.6
2983,2022-03-18,0,127.7
2984,2022-03-19,0,127.7
2985,2022-03-20,0,127.7
2986,2022-03-21,0,98.5
2987,2022-03-22,0,98.5
2988,2022-03-23,0,98.5
2989,2022-03-24,0,98.5
2990,2022-03-25,0,114.5
2991,2022-03-26,0,114.5
2992,2022-03-27,0,114.5
2993,2022-03-28,1,243.4
2994,2022-03-29,1,243.4
2995,2022-03-30,1,243.4
2996,2022-03-31,1,243.4
2997,2022-04-01,1,243.4
2998,2022-04-02,1,243.4
2999,2022-04-03,1,243.4
3000,2022-04-04,1,112.7
3001,2022-04-05,1,112.7
3002,2022-04-06,1,0.0
3003,2022-04-07,1,0.0
3004,2022-04-08,1,0.0
3005,2022-04-09,1,0.0
3006,2022-04-10,1,0.0
3007,2022-04-11,1,124.7
3008,2022-04-12,1,124.7
3009,2022-04-13,1,170.2
3010,2022-04-14,1,170.2
3011,2022-04-15,1,170.2
3012,2022-04-16,1,170.2
3013,2022-04-17,1,170.2
3014,2022-04-18,1,183.4
3015,2022-04-19,1,183.4
3016,2022-04-20,1,183.4
3017,2022-04-21,1,183.4
3018,2022-04-22,1,183.4
3019,2022-04-23,1,183.4
3020,2022-04-24,1,183.4
3021,2022-04-25,1,183.4
3022,2022-04-26,1,386.6
3023,2022-04-27,1,386.6
3024,2022-04-28,1,386.6
3025,2022-04-29,1,386.6
3026,2022-04-30,1,386.6
3027,2022-05-01,1,386.6
3028,2022-05-02,1,386.6
3029,2022-05-03,1,232.0
3030,2022-05-04,1,232.0
3031,2022-05-05,1,232.0
3032,2022-05-06,1,232.0
3033,2022-05-07,1,232.0
3034,2022-05-08,1,232.0
3035,2022-05-09,1,170.8
3036,2022-05-10,1,170.8
3037,2022-05-11,1,170.8
3038,2022-05-12,1,134.0
3039,2022-05-13,1,134.0
3040,2022-05-14,1,134.0
3041,2022-05-15,1,134.0
3042,2022-05-16,1,118.96666666666664
3043,2022-05-17,1,118.96666666666664
3044,2022-05-18,1,118.96666666666664
3045,2022-05-19,1,76.83333333333333
3046,2022-05-20,1,76.83333333333333
3047,2022-05-21,0,76.83333333333333
3048,2022-05-22,0,76.83333333333333
3049,2022-05-23,0,76.83333333333333
3050,2022-05-24,0,121.7
3051,2022-05-25,0,121.7
3052,2022-05-26,0,121.7
3053,2022-05-27,0,111.2
3054,2022-05-28,0,111.2
3055,2022-05-29,0,111.2
3056,2022-05-30,0,62.3
3057,2022-05-31,0,62.3
3058,2022-06-01,0,62.3
3059,2022-06-02,0,62.3
3060,2022-06-03,0,0.0
3061,2022-06-04,0,0.0
3062,2022-06-05,0,0.0
3063,2022-06-06,0,0.0
3064,2022-06-07,0,43.5
3065,2022-06-08,0,43.5
3066,2022-06-09,0,43.5
3067,2022-06-10,0,43.5
3068,2022-06-11,0,43.5
3069,2022-06-12,0,43.5
3070,2022-06-13,0,63.6
3071,2022-06-14,0,63.6
3072,2022-06-15,0,63.6
3073,2022-06-16,0,63.6
3074,2022-06-17,1,203.4
3075,2022-06-18,1,203.4
3076,2022-06-19,1,203.4
3077,2022-06-20,1,124.6
3078,2022-06-21,1,124.6
3079,2022-06-22,1,124.6
3080,2022-06-23,1,202.1
3081,2022-06-24,1,202.1
3082,2022-06-25,1,202.1
3083,2022-06-26,1,202.1
3084,2022-06-27,1,202.1
3085,2022-06-28,1,204.8
3086,2022-06-29,1,204.8
3087,2022-06-30,1,204.8
3088,2022-07-01,1,204.8
3089,2022-07-02,1,204.8
3090,2022-07-03,1,204.8
3091,2022-07-04,1,281.0
3092,2022-07-05,1,281.0
3093,2022-07-06,1,281.0
3094,2022-07-07,1,281.0
3095,2022-07-08,1,281.0
3096,2022-07-09,1,281.0
3097,2022-07-10,1,281.0
3098,2022-07-11,1,281.0
3099,2022-07-12,1,281.0
3100,2022-07-13,1,377.3
3101,2022-07-14,1,377.3
3102,2022-07-15,1,377.3
3103,2022-07-16,1,377.3
3104,2022-07-17,1,377.3
3105,2022-07-18,1,377.3
3106,2022-07-19,1,305.5
3107,2022-07-20,1,305.5
3108,2022-07-21,1,305.5
3109,2022-07-22,1,305.5
3110,2022-07-23,1,305.5
3111,2022-07-24,1,305.5
3112,2022-07-25,1,305.5
3113,2022-07-26,1,305.5
3114,2022-07-27,1,270.0
3115,2022-07-28,1,270.0
3116,2022-07-29,1,270.0
3117,2022-07-30,1,270.0
3118,2022-07-31,1,270.0
3119,2022-08-01,1,270.0
3120,2022-08-02,1,270.0
3121,2022-08-03,1,137.8
3122,2022-08-04,1,137.8
3123,2022-08-05,1,137.8
3124,2022-08-06,1,137.8
3125,2022-08-07,1,137.8
3126,2022-08-08,1,137.8
3127,2022-08-09,1,499.8333333333333
3128,2022-08-10,1,499.8333333333333
3129,2022-08-11,1,499.8333333333333
3130,2022-08-12,1,499.8333333333333
3131,2022-08-13,1,499.8333333333333
3132,2022-08-14,1,499.8333333333333
3133,2022-08-15,1,499.8333333333333
3134,2022-08-16,1,499.8333333333333
3135,2022-08-17,1,499.8333333333333
3136,2022-08-18,1,499.8333333333333
3137,2022-08-19,1,499.8333333333333
3138,2022-08-20,1,499.8333333333333
3139,2022-08-21,1,499.8333333333333
3140,2022-08-22,1,499.8333333333333
3141,2022-08-23,1,480.8
3142,2022-08-24,1,480.8
3143,2022-08-25,1,480.8
3144,2022-08-26,1,480.8
3145,2022-08-27,1,480.8
3146,2022-08-28,1,480.8
3147,2022-08-29,1,480.8
3148,2022-08-30,1,480.8
3149,2022-08-31,1,480.8
3150,2022-09-01,1,734.8
3151,2022-09-02,1,734.8
3152,2022-09-03,1,734.8
3153,2022-09-04,1,734.8
3154,2022-09-05,1,734.8
3155,2022-09-06,1,734.8
3156,2022-09-07,1,734.8
3157,2022-09-08,1,402.1
3158,2022-09-09,1,402.1
3159,2022-09-10,1,402.1
3160,2022-09-11,1,402.1
3161,2022-09-12,1,402.1
3162,2022-09-13,1,402.1
3163,2022-09-14,1,402.1
3164,2022-09-15,1,402.1
3165,2022-09-16,1,402.1
3166,2022-09-17,0,402.1
3167,2022-09-18,0,402.1
3168,2022-09-19,0,402.1
3169,2022-09-20,0,402.1
3170,2022-09-21,0,402.1
3171,2022-09-22,0,402.1
3172,2022-09-23,0,402.1
3173,2022-09-24,0,402.1
3174,2022-09-25,0,402.1
3175,2022-09-26,0,402.1
3176,2022-09-27,0,402.1
3177,2022-09-28,0,402.1
3178,2022-09-29,0,402.1
3179,2022-09-30,0,402.1
3180,2022-10-01,0,402.1
3181,2022-10-02,0,402.1
3182,2022-10-03,0,402.1
3183,2022-10-04,0,180.8
3184,2022-10-05,0,180.8
3185,2022-10-06,0,180.8
3186,2022-10-07,0,180.8
3187,2022-10-08,0,180.8
3188,2022-10-09,0,180.8
3189,2022-10-10,0,180.8
3190,2022-10-11,0,180.8
3191,2022-10-12,0,180.8
3192,2022-10-13,0,180.8
3193,2022-10-14,0,127.5
3194,2022-10-15,0,127.5
3195,2022-10-16,0,127.5
3196,2022-10-17,0,73.10000000000001
3197,2022-10-18,0,73.10000000000001
3198,2022-10-19,0,118.0
3199,2022-10-20,0,118.0
3200,2022-10-21,0,118.0
3201,2022-10-22,0,118.0
3202,2022-10-23,0,118.0
3203,2022-10-24,0,43.7
3204,2022-10-25,0,43.7
3205,2022-10-26,0,43.7
3206,2022-10-27,0,43.7
3207,2022-10-28,0,43.7
3208,2022-10-29,0,43.7
3209,2022-10-30,0,43.7
3210,2022-10-31,0,108.5
3211,2022-11-01,0,108.5
3212,2022-11-02,0,108.5
3213,2022-11-03,0,108.5
3214,2022-11-04,0,95.7
3215,2022-11-05,0,95.7
3216,2022-11-06,0,95.7
3217,2022-11-07,0,52.0
3218,2022-11-08,0,52.0
3219,2022-11-09,0,52.0
3220,2022-11-10,0,52.0
3221,2022-11-11,0,36.2
3222,2022-11-12,0,36.2
3223,2022-11-13,0,36.2
3224,2022-11-14,0,31.0
3225,2022-11-15,0,31.0
3226,2022-11-16,0,31.0
3227,2022-11-17,0,31.0
3228,2022-11-18,0,31.0
3229,2022-11-19,0,31.0
3230,2022-11-20,0,31.0
3231,2022-11-21,0,0.0
3232,2022-11-22,0,0.0
3233,2022-11-23,0,0.0
3234,2022-11-24,0,0.0
3235,2022-11-25,0,0.0
3236,2022-11-26,0,0.0
3237,2022-11-27,0,0.0
3238,2022-11-28,0,0.0
3239,2022-11-29,0,0.0
3240,2022-11-30,0,0.0
3241,2022-12-01,0,0.0
3242,2022-12-02,0,0.0
3243,2022-12-03,0,0.0
3244,2022-12-04,0,0.0
3245,2022-12-05,0,0.0
3246,2022-12-06,0,0.0
3247,2022-12-07,0,0.0
3248,2022-12-08,0,0.0
3249,2022-12-09,0,0.0
3250,2022-12-10,0,0.0
3251,2022-12-11,0,0.0
3252,2022-12-12,0,0.0
3253,2022-12-13,0,0.0
3254,2022-12-14,0,0.0
3255,2022-12-15,0,0.0
3256,2022-12-16,0,0.0
3257,2022-12-17,0,0.0
3258,2022-12-18,0,0.0
3259,2022-12-19,0,0.0
3260,2022-12-20,0,0.0
3261,2022-12-21,0,0.0
3262,2022-12-22,0,0.0
3263,2022-12-23,0,0.0
3264,2022-12-24,0,0.0
3265,2022-12-25,0,0.0
3266,2022-12-26,0,0.0
3267,2022-12-27,0,0.0
3268,2022-12-28,0,0.0
3269,2022-12-29,0,0.0
3270,2022-12-30,0,0.0
3271,2022-12-31,0,0.0
3272,2023-01-01,0,0.0
3273,2023-01-02,0,0.0
3274,2023-01-03,0,0.0
3275,2023-01-04,0,0.0
3276,2023-01-05,0,0.0
3277,2023-01-06,0,0.0
3278,2023-01-07,0,0.0
3279,2023-01-08,0,0.0
3280,2023-01-09,0,0.0
3281,2023-01-10,0,0.0
3282,2023-01-11,0,0.0
3283,2023-01-12,0,0.0
3284,2023-01-13,0,0.0
3285,2023-01-14,0,0.0
3286,2023-01-15,0,0.0
3287,2023-01-16,0,0.0
3288,2023-01-17,0,0.0
3289,2023-01-18,0,0.0
3290,2023-01-19,0,0.0
3291,2023-01-20,0,0.0
3292,2023-01-21,0,0.0
3293,2023-01-22,0,0.0
3294,2023-01-23,0,0.0
3295,2023-01-24,0,0.0
3296,2023-01-25,0,0.0
3297,2023-01-26,0,0.0
3298,2023-01-27,0,0.0
3299,2023-01-28,0,0.0
3300,2023-01-29,0,0.0
3301,2023-01-30,0,0.0
3302,2023-01-31,0,0.0
3303,2023-02-01,0,0.0
3304,2023-02-02,0,0.0
3305,2023-02-03,0,0.0
3306,2023-02-04,0,0.0
3307,2023-02-05,0,0.0
3308,2023-02-06,0,0.0
3309,2023-02-07,0,0.0
3310,2023-02-08,0,0.0
3311,2023-02-09,0,0.0
3312,2023-02-10,0,0.0
3313,2023-02-11,0,0.0
3314,2023-02-12,0,0.0
3315,2023-02-13,0,0.0
3316,2023-02-14,0,0.0
3317,2023-02-15,0,0.0
3318,2023-02-16,0,0.0
3319,2023-02-17,0,0.0
3320,2023-02-18,0,0.0
3321,2023-02-19,0,0.0
3322,2023-02-20,0,0.0
3323,2023-02-21,0,0.0
3324,2023-02-22,0,0.0
3325,2023-02-23,0,0.0
3326,2023-02-24,0,0.0
3327,2023-02-25,0,0.0
3328,2023-02-26,0,0.0
3329,2023-02-27,0,0.0
3330,2023-02-28,0,0.0
3331,2023-03-01,0,0.0
3332,2023-03-02,0,0.0
3333,2023-03-03,0,0.0
3334,2023-03-04,0,0.0
3335,2023-03-05,0,0.0
3336,2023-03-06,0,0.0
3337,2023-03-07,0,0.0
3338,2023-03-08,0,0.0
3339,2023-03-09,0,0.0
3340,2023-03-10,0,0.0
3341,2023-03-11,0,0.0
3342,2023-03-12,0,0.0
3343,2023-03-13,0,95.2
3344,2023-03-14,0,95.2
3345,2023-03-15,0,95.2
3346,2023-03-16,1,150.4
3347,2023-03-17,1,150.4
3348,2023-03-18,1,150.4
3349,2023-03-19,1,150.4
3350,2023-03-20,1,150.4
3351,2023-03-21,1,144.7
3352,2023-03-22,1,144.7
3353,2023-03-23,1,144.7
3354,2023-03-24,1,144.7
3355,2023-03-25,1,144.7
3356,2023-03-26,1,144.7
3357,2023-03-27,1,108.7
3358,2023-03-28,1,108.7
3359,2023-03-29,1,136.4
3360,2023-03-30,1,136.4
3361,2023-03-31,1,136.4
3362,2023-04-01,1,136.4
3363,2023-04-02,1,136.4
3364,2023-04-03,1,150.3
3365,2023-04-04,1,150.3
3366,2023-04-05,1,113.7
3367,2023-04-06,1,113.7
3368,2023-04-07,1,113.7
3369,2023-04-08,1,113.7
3370,2023-04-09,1,113.7
3371,2023-04-10,1,151.0
3372,2023-04-11,1,151.0
3373,2023-04-12,1,109.0
3374,2023-04-13,1,109.0
3375,2023-04-14,0,78.6
3376,2023-04-15,0,78.6
3377,2023-04-16,0,78.6
3378,2023-04-17,0,68.5
3379,2023-04-18,0,68.5
3380,2023-04-19,0,68.5
3381,2023-04-20,0,68.5
3382,2023-04-21,0,68.5
3383,2023-04-22,0,68.5
3384,2023-04-23,0,68.5
3385,2023-04-24,0,68.5
3386,2023-04-25,0,64.1
3387,2023-04-26,0,64.1
3388,2023-04-27,0,64.1
3389,2023-04-28,0,64.1
3390,2023-04-29,0,64.1
3391,2023-04-30,0,64.1
3392,2023-05-01,0,64.1
3393,2023-05-02,0,95.4
3394,2023-05-03,0,95.4
3395,2023-05-04,0,99.1
3396,2023-05-05,0,99.1
3397,2023-05-06,0,99.1
3398,2023-05-07,0,99.1
3399,2023-05-08,1,134.2
3400,2023-05-09,1,134.2
3401,2023-05-10,1,111.3
3402,2023-05-11,1,111.3
3403,2023-05-12,1,141.1
3404,2023-05-13,1,141.1
3405,2023-05-14,1,141.1
3406,2023-05-15,1,141.1
3407,2023-05-16,1,91.6
3408,2023-05-17,1,91.6
3409,2023-05-18,1,91.6
3410,2023-05-19,1,94.9
3411,2023-05-20,1,94.9
3412,2023-05-21,1,94.9
3413,2023-05-22,1,94.9
3414,2023-05-23,1,94.9
3415,2023-05-24,1,94.9
3416,2023-05-25,1,94.9
3417,2023-05-26,1,94.9
3418,2023-05-27,1,94.9
3419,2023-05-28,1,94.9
