Ano,Mes,Dia,Hora,U,V,UI
2014,8,6,12,4.9267,4.1328,-447.69
2014,8,6,18,5.9058,2.6462,-288.48
2014,8,7,0,3.9735,4.7838,-501.14
2014,8,7,6,9.178,7.9213,-1617.8
2014,8,7,12,4.6216,7.5698,-1131
2014,8,7,18,4.2145,6.052,-751.86
2014,8,8,0,5.1829,3.2457,-334.36
2014,8,8,6,4.7594,4.1477,-441.1
2014,8,8,12,3.5776,4.5129,-437.81
2014,8,8,18,5.2844,6.2508,-861.89
2014,8,9,0,6.6423,7.9157,-1377.9
2014,8,9,6,7.867,12.211,-2988.1
2014,8,9,12,8.1052,8.8279,-1782.2
2014,8,9,18,4.114,2.3802,-190.57
2014,8,10,0,-9.088,-17.291,5689.7
2014,8,10,6,-4.2122,-11.417,2340.3
2014,8,10,12,-0.91316,0.76748,-15.422
2014,8,10,18,2.6499,-1.5288,78.784
2014,8,11,0,2.3284,-4.8327,436.7
2014,8,11,6,2.9849,2.0391,-124.17
2014,8,11,12,5.0902,11.897,-2593.5
2014,8,11,18,8.1792,4.0057,-614.55
2014,8,12,0,-2.2002,-5.1728,489.82
2014,8,12,6,0.12688,-3.9771,266.59
2014,8,12,12,3.1483,0.41582,-22.244
2014,8,12,18,4.3811,-2.9513,262.62
2014,8,13,0,1.5342,-7.8935,1069.2
2014,8,13,6,-3.547,-4.6667,460.79
2014,8,13,12,-1.7055,0.53314,-16.048
2014,8,13,18,0.75289,-4.2793,313.22
2014,8,14,0,-3.1277,-13.416,3113.3
2014,8,14,6,-3.4961,-1.7909,118.5
2014,8,14,12,-8.1498,0.63027,-86.786
2014,8,14,18,-7.2611,-8.7469,1675
2014,8,15,0,-9.3961,-22.5,9241.5
2014,8,15,6,-12.612,-14.345,4615.9
2014,8,15,12,-13.989,-11.287,3417.5
2014,8,15,18,-11.197,-16.314,5437.5
2014,8,16,0,-12.666,-23.657,10694
2014,8,16,6,-17.368,-15.652,6164.6
2014,8,16,12,-8.956,-8.1753,1670
2014,8,16,18,-2.1172,-6.6987,792.75
2014,8,17,0,-2.8451,-11.275,2208.5
2014,8,17,6,-8.5501,-14.307,4016.8
2014,8,17,12,-10.737,-12.899,3646.6
2014,8,17,18,-7.2985,-18.932,6471
2014,8,18,0,-4.1675,-20.981,7560.5
2014,8,18,6,-11.111,-15.118,4777.8
2014,8,18,12,-7.8573,-10.566,2343.5
2014,8,18,18,-1.6842,-15.72,4186.4
2014,8,19,0,0.89469,-20.521,7100.3
2014,8,19,6,-6.4698,-15.403,4334.7
2014,8,19,12,-6.0986,-8.4725,1489.9
2014,8,19,18,-1.36,-13.45,3063
2014,8,20,0,-2.1675,-16.007,4355.8
2014,8,20,6,-10.702,-13.553,3942.5
2014,8,20,12,-10.99,-8.2665,1915
2014,8,20,18,-2.7788,-8.9923,1425.7
2014,8,21,0,1.9957,-11.656,2322
2014,8,21,6,-6.5942,-13.911,3607.7
2014,8,21,12,-7.0849,-10.8,2349.7
2014,8,21,18,-7.7962,-17.195,5468.8
2014,8,22,0,-0.54387,-21.274,7626.2
2014,8,22,6,-7.0534,-12.797,3150.1
2014,8,22,12,-7.9156,-8.0401,1528.1
2014,8,22,18,-1.0041,-10.374,1821.4
2014,8,23,0,0.92371,-14.913,3753.5
2014,8,23,6,-3.531,-10.985,2135
2014,8,23,12,-4.0149,-8.472,1338
2014,8,23,18,1.9346,-4.6627,396.51
2014,8,24,0,3.7669,3.7147,-331.05
2014,8,24,6,3.5396,9.5291,-1631.8
2014,8,24,12,4.8891,10.906,-2195.8
2014,8,24,18,6.7661,7.9321,-1393.1
2014,8,25,0,14.248,11.87,-3708
2014,8,25,6,12.531,9.5927,-2550.1
2014,8,25,12,16.155,12.526,-4313.1
2014,8,25,18,15.932,8.8572,-2719.7
2014,8,26,0,11.485,6.3235,-1396.6
2014,8,26,6,8.4843,4.1032,-651.42
2014,8,26,12,6.223,5.7282,-816.16
2014,8,26,18,12.806,15.876,-5454.6
2014,8,27,0,-0.62849,1.2751,-30.533
2014,8,27,6,-3.4649,-4.3074,401.12
2014,8,27,12,0.21164,0.69709,-8.5548
2014,8,27,18,-2.1576,-1.7965,84.963
2014,8,28,0,-0.41043,-3.7598,239.55
2014,8,28,6,1.8174,3.2087,-199.32
2014,8,28,12,-2.3057,0.42223,-16.672
2014,8,28,18,-2.9765,-8.6628,1336.7
2014,8,29,0,-4.2391,-18.353,5823.8
2014,8,29,6,-9.4456,-15.604,4794.5
2014,8,29,12,-11.392,-16.754,5717.8
2014,8,29,18,-1.4996,-18.127,5554.4
2014,8,30,0,-12.523,-16.208,5592.4
2014,8,30,6,-8.8166,-15.014,4403.6
2014,8,30,12,-5.6317,-16.307,4739.1
2014,8,30,18,-15.748,-12.227,4106.7
2014,8,31,0,-10.106,-9.8806,2352.4
2014,8,31,6,-5.5625,-10.537,2114.9
2014,8,31,12,-1.173,-11.286,2157.2
2014,8,31,18,-15.635,-9.123,2781.9
2014,9,1,0,6.7443,-0.6713,76.643
2014,9,1,6,2.7901,-0.89997,44.444
2014,9,1,12,-4.3041,-1.5616,120.44
2014,9,1,18,-3.6174,-0.90851,57.08
2014,9,2,0,4.5165,2.3765,-204.31
2014,9,2,6,6.6941,4.1922,-557.79
2014,9,2,12,0.83292,8.0478,-1096.9
2014,9,2,18,1.0769,6.7217,-770.81
2014,9,3,0,0.64731,3.8522,-253.48
2014,9,3,6,0.42734,5.2727,-469.86
2014,9,3,12,1.7536,5.5667,-547.31
2014,9,3,18,2.3647,0.13547,-5.4052
2014,9,4,0,1.1515,7.2951,-907.6
2014,9,4,6,2.5268,3.3267,-234.11
2014,9,4,12,1.3218,3.2617,-193.37
2014,9,4,18,0.18822,3.557,-213.42
2014,9,5,0,-0.41285,4.6156,-360.3
2014,9,5,6,-2.3678,9.3725,-1526.3
2014,9,5,12,-1.1072,12.262,-2543
2014,9,5,18,2.6485,5.9061,-643.99
2014,9,6,0,1.6738,7.0656,-864.25
2014,9,6,6,-2.7067,8.6401,-1317.8
2014,9,6,12,-3.5452,6.8867,-898.56
2014,9,6,18,-2.7382,1.4021,-72.657
2014,9,7,0,-1.3879,4.4275,-346.06
2014,9,7,6,-4.4078,5.6928,-690.45
2014,9,7,12,-4.0454,6.5189,-842.5
2014,9,7,18,-5.7174,3.2438,-359.2
2014,9,8,0,1.5764,1.0996,-35.604
2014,9,8,6,2.3979,0.1313,-5.3116
2014,9,8,12,1.4932,-1.2473,40.882
2014,9,8,18,-0.23704,-4.8911,403.46
2014,9,9,0,-0.68889,-1.0097,20.79
2014,9,9,6,6.1564,-5.2971,724.71
2014,9,9,12,4.1534,1.7599,-133.73
2014,9,9,18,-3.7294,3.968,-363.99
2014,9,10,0,-1.5144,3.8312,-265.88
2014,9,10,6,-4.486,9.2877,-1613.7
2014,9,10,12,-4.6065,12.613,-2853
2014,9,10,18,-2.3164,8.7274,-1327.5
2014,9,11,0,-1.2944,5.8604,-592.48
2014,9,11,6,-0.070981,9.8444,-1632.6
2014,9,11,12,-3.1204,12.696,-2796.1
2014,9,11,18,-0.93957,6.4974,-718.55
2014,9,12,0,-1.6603,-0.16055,4.5113
2014,9,12,6,2.7078,-1.9015,105.99
2014,9,12,12,-1.0714,4.2429,-312.77
2014,9,12,18,-3.1313,3.9754,-338.89
2014,9,13,0,-3.9368,5.7707,-679.07
2014,9,13,6,-5.4018,6.7665,-986.9
2014,9,13,12,0.96421,8.1323,-1121.9
2014,9,13,18,-2.7074,5.8729,-639.78
2014,9,14,0,1.8115,8.2302,-1168.4
2014,9,14,6,-3.8023,10.924,-2128.6
2014,9,14,12,-5.837,14.57,-3852.2
2014,9,14,18,-2.1738,12.214,-2552.3
2014,9,15,0,-4.7352,7.3474,-1081.9
2014,9,15,6,-5.6988,8.5738,-1486.9
2014,9,15,12,-7.4042,9.7293,-2003.8
2014,9,15,18,-6.9252,11.018,-2415.3
2014,9,16,0,-6.5437,14.698,-3983.7
2014,9,16,6,2.0487,13.772,-3230.1
2014,9,16,12,7.9605,15.064,-4323.6
2014,9,16,18,5.2158,10.625,-2118.4
2014,9,17,0,4.6024,19.999,-6913.7
2014,9,17,6,5.3102,25.723,-11381
2014,9,17,12,3.9385,20.838,-7444.5
2014,9,17,18,7.2698,16.72,-5135.2
2014,9,18,0,9.6326,17.999,-6189.8
2014,9,18,6,7.687,14.697,-4106.1
2014,9,18,12,-0.29013,12.38,-2582.5
2014,9,18,18,0.70176,8.688,-1275.7
2014,9,19,0,4.5739,15.356,-4144.5
2014,9,19,6,2.5888,19.06,-6176.1
2014,9,19,12,-0.32063,17.613,-5226.4
2014,9,19,18,0.79986,17.844,-5368.8
2014,9,20,0,-1.94,14.221,-3438.2
2014,9,20,6,-2.7727,9.5315,-1593.8
2014,9,20,12,-4.7947,-0.94208,77.546
2014,9,20,18,-4.1505,-5.9274,722.52
2014,9,21,0,0.34288,-10.044,1700.3
2014,9,21,6,-10.417,-7.7526,1695.9
2014,9,21,12,-13.644,-6.2425,1577.8
2014,9,21,18,-9.1705,-10.553,2485.5
2014,9,22,0,-7.0077,-13.657,3531.2
2014,9,22,6,-7.4495,-5.5701,872.78
2014,9,22,12,-4.6888,1.1264,-91.503
2014,9,22,18,-0.84496,-2.5985,119.6
2014,9,23,0,-10.042,-20.722,8037.9
2014,9,23,6,-15.918,-18.114,7358.4
2014,9,23,12,-13.035,-13.751,4389.2
2014,9,23,18,-10.507,-14.715,4482
2014,9,24,0,-13.65,-19.265,7662.4
2014,9,24,6,-13.159,-12.991,4046.4
2014,9,24,12,-13.396,-11.188,3289.4
2014,9,24,18,-6.7753,-7.5614,1293.2
2014,9,25,0,-0.38445,-9.3426,1471.6
2014,9,25,6,-5.1932,-3.6879,395.7
2014,9,25,12,-5.6477,1.1098,-107.6
2014,9,25,18,-2.6237,-3.8802,306.16
2014,9,26,0,5.1515,-8.4169,1399.2
2014,9,26,6,0.73374,-0.12005,1.5035
2014,9,26,12,-5.5046,1.5117,-145.37
2014,9,26,18,-3.4847,0.41878,-24.759
2014,9,27,0,-1.8696,0.20406,-6.465
2014,9,27,6,1.6654,-2.3181,111.46
2014,9,27,12,0.27694,-1.5352,40.341
2014,9,27,18,2.962,-2.2177,138.23
2014,9,28,0,1.672,-0.99877,32.768
2014,9,28,6,0.82805,0.16034,-2.2781
2014,9,28,12,0.36289,0.6866,-8.9822
2014,9,28,18,0.027041,-0.42794,3.0911
2014,9,29,0,2.0009,1.1238,-43.446
2014,9,29,6,1.7068,3.9754,-289.72
2014,9,29,12,-3.9919,-1.6125,116.95
2014,9,29,18,-3.981,-8.1761,1252.5
2014,9,30,0,-2.6362,-16.021,4381.8
2014,9,30,6,-8.9086,-14.513,4163.5
2014,9,30,12,-10.242,-12.126,3242.1
2014,9,30,18,-5.3764,-12.034,2671.8
2014,10,1,0,-4.4399,-17.183,5137
2014,10,1,6,-11.035,-10.359,2641.4
2014,10,1,12,-7.1928,-4.2342,595.33
2014,10,1,18,-3.1025,-3.2347,244.22
2014,10,2,0,2.4558,-7.2379,931.9
2014,10,2,6,0.62361,-4.881,404.58
2014,10,2,12,-2.4574,-0.90782,40.063
2014,10,2,18,-0.01445,-2.2293,83.719
2014,10,3,0,-0.32793,-7.0374,835.17
2014,10,3,6,1.7571,-7.2423,909.18
2014,10,3,12,2.4754,0.60474,-25.959
2014,10,3,18,6.3543,2.6126,-302.37
2014,10,4,0,-7.4715,-14.019,3751.7
2014,10,4,6,-6.5415,-9.486,1841.3
2014,10,4,12,-7.2665,-9.2839,1843.8
2014,10,4,18,-2.561,-10.735,1995.8
2014,10,5,0,5.0603,-5.3115,656.39
2014,10,5,6,7.948,6.5939,-1147.1
2014,10,5,12,15.774,16.015,-6064.3
2014,10,5,18,12.882,8.7963,-2311.4
2014,10,6,0,6.8167,-1.7543,208.01
2014,10,6,6,6.1462,2.9294,-335.99
2014,10,6,12,7.2292,4.9223,-725.19
2014,10,6,18,9.2942,7.3427,-1465.1
2014,10,7,0,2.196,4.3144,-351.84
2014,10,7,6,9.0765,5.2597,-929.45
2014,10,7,12,7.1547,7.3698,-1275.2
2014,10,7,18,10.839,13.701,-4031.8
2014,10,8,0,-2.8601,-5.4549,565.98
2014,10,8,6,6.3442,2.067,-232.33
2014,10,8,12,8.2478,7.1543,-1315.9
2014,10,8,18,7.0709,5.7577,-884.42
2014,10,9,0,2.0808,0.74793,-27.859
2014,10,9,6,-0.9621,-0.20976,3.4795
2014,10,9,12,-0.98464,2.8925,-148.88
2014,10,9,18,0.76731,4.0571,-282.19
2014,10,10,0,2.0252,4.8931,-436.5
2014,10,10,6,1.7852,8.3305,-1195.6
2014,10,10,12,-3.68,11.32,-2269.9
2014,10,10,18,-7.0475,11.595,-2650.3
2014,10,11,0,-7.3914,3.5548,-491.15
2014,10,11,6,-10.253,8.5397,-1919.6
2014,10,11,12,-17.089,4.4897,-1336.3
2014,10,11,18,-16.451,-3.1709,894.87
2014,10,12,0,1.7341,-4.165,316.54
2014,10,12,6,4.1996,-12.496,2775.1
2014,10,12,12,4.2671,5.6978,-683.24
2014,10,12,18,-2.1504,18.582,-5855.3
2014,10,13,0,5.4988,12.307,-2794.4
2014,10,13,6,5.1168,10.717,-2144
2014,10,13,12,2.4655,13.25,-3008
2014,10,13,18,2.3522,12.451,-2657.8
2014,10,14,0,8.7586,16.223,-5038.1
2014,10,14,6,6.0905,20.332,-7269.7
2014,10,14,12,7.6053,7.0925,-1242.5
2014,10,14,18,4.3694,7.6705,-1140.6
2014,10,15,0,4.5995,6.8459,-951.14
2014,10,15,6,-1.4243,4.1077,-300.84
2014,10,15,12,4.2245,1.9107,-149.23
2014,10,15,18,9.5353,9.4559,-2139.1
2014,10,16,0,0.087912,2.1531,-78.159
2014,10,16,6,-2.826,5.415,-557.16
2014,10,16,12,9.815,24.68,-11043
2014,10,16,18,11.784,19.194,-7282.6
2014,10,17,0,11.116,14.607,-4516.4
2014,10,17,6,10.095,22.83,-9599.8
2014,10,17,12,9.4693,24.693,-11001
2014,10,17,18,9.8234,21.257,-8385.1
2014,10,18,0,7.4735,21.332,-8122.3
2014,10,18,6,5.2855,19.295,-6502.4
2014,10,18,12,-3.4675,7.5647,-1060.4
2014,10,18,18,-6.3553,1.897,-211.95
2014,10,19,0,-3.425,-4.8725,488.85
2014,10,19,6,-5.8973,-1.1449,115.86
2014,10,19,12,-5.0532,0.26557,-22.637
2014,10,19,18,-4.6155,-1.531,125.41
2014,10,20,0,1.8701,-1.0489,37.883
2014,10,20,6,1.6041,-0.3064,8.4295
2014,10,20,12,-1.6525,-0.21378,6.0004
2014,10,20,18,-1.9699,-1.1926,46.261
2014,10,21,0,-2.6608,-1.2127,59.735
2014,10,21,6,-3.5997,-1.1876,75.831
2014,10,21,12,-2.2534,-4.8329,434.13
2014,10,21,18,-5.7095,-5.2263,681.46
2014,10,22,0,-0.98148,-5.2958,480.48
2014,10,22,6,-1.8802,-2.3002,115.12
2014,10,22,12,-1.1486,-0.00095999,0.018574
2014,10,22,18,-1.9942,3.0323,-185.38
2014,10,23,0,0.44141,-3.9979,270.87
2014,10,23,6,-0.2802,3.0138,-153.67
2014,10,23,12,-0.017046,-1.2134,24.805
2014,10,23,18,-2.6709,4.2431,-358.36
2014,10,24,0,-2.743,-3.2911,237.52
2014,10,24,6,-4.0011,-3.5432,319
2014,10,24,12,-5.6163,0.37654,-35.704
2014,10,24,18,-4.1427,-4.8276,517.33
2014,10,25,0,-2.6417,-5.5577,576.1
2014,10,25,6,-0.65905,2.9719,-152.39
2014,10,25,12,-1.8704,1.9157,-86.402
2014,10,25,18,1.0421,4.1307,-296.44
2014,10,26,0,-0.64899,2.6839,-124.84
2014,10,26,6,0.26503,2.5149,-107.13
2014,10,26,12,0.48603,3.9542,-265.37
2014,10,26,18,-0.35397,6.7493,-768.41
2014,10,27,0,0.022405,12.644,-2693.1
2014,10,27,6,0.75922,10.104,-1724.5
2014,10,27,12,-3.2452,8.3503,-1260.2
2014,10,27,18,-2.0626,10.65,-1946.1
2014,10,28,0,-3.1023,5.2151,-533.09
2014,10,28,6,-0.73471,7.2002,-877.86
2014,10,28,12,-2.931,6.5004,-780.82
2014,10,28,18,-2.8708,3.1636,-227.67
2014,10,29,0,-0.083299,3.6446,-223.81
2014,10,29,6,-0.31226,5.748,-557.38
2014,10,29,12,1.0901,8.0306,-1096.3
2014,10,29,18,0.80372,8.1185,-1115.7
2014,10,30,0,0.64451,4.75,-383.56
2014,10,30,6,1.1264,10.125,-1737.4
2014,10,30,12,2.3816,15.863,-4286.4
2014,10,30,18,2.7301,16.722,-4773
2014,10,31,0,5.7756,9.4829,-1773.7
2014,10,31,6,-1.4961,-11.382,2201.3
2014,10,31,12,-1.0071,-6.1712,650.03
2014,10,31,18,-0.71289,-5.8941,589.47
2014,11,1,0,5.0835,2.3452,-221.17
2014,11,1,6,9.4393,9.548,-2159.5
2014,11,1,12,11.782,12.327,-3540.8
2014,11,1,18,7.4667,5.0636,-769.55
2014,11,2,0,3.0916,-3.9406,332.48
2014,11,2,6,12.626,6.8647,-1661.9
2014,11,2,12,17.033,11.792,-4115.3
2014,11,2,18,19.103,13.16,-5142.2
2014,11,3,0,5.113,-9.11,1603.2
2014,11,3,6,13.816,1.5626,-366
2014,11,3,12,14.122,-3.1126,758.22
2014,11,3,18,12.865,-2.9313,651.55
2014,11,4,0,5.1886,-5.2229,647.73
2014,11,4,6,4.5798,-6.1521,794.84
2014,11,4,12,2.5714,-4.8263,444.61
2014,11,4,18,4.9125,-4.1864,455.17
2014,11,5,0,4.4243,-4.5313,483.41
2014,11,5,6,5.5797,3.6291,-406.91
2014,11,5,12,9.4941,11.493,-2886.1
2014,11,5,18,13.686,13.914,-4574.4
2014,11,6,0,17.562,14.043,-5319.5
2014,11,6,6,14.119,2.7019,-654.28
2014,11,6,12,11.723,2.2164,-445.45
2014,11,6,18,13.164,3.2905,-752.13
2014,11,7,0,9.7693,3.0212,-520.42
2014,11,7,6,9.2042,5.2758,-942.86
2014,11,7,12,16.479,11.157,-3740
2014,11,7,18,17.933,4.9004,-1534.6
2014,11,8,0,15.194,0.96811,-248.3
2014,11,8,6,12.743,-2.2556,491.71
2014,11,8,12,13.254,-0.72354,161.78
2014,11,8,18,2.31,-7.945,1107.4
2014,11,9,0,6.7662,-2.7306,335.62
2014,11,9,6,5.6303,4.2333,-502.34
2014,11,9,12,10.039,15.752,-4956.4
2014,11,9,18,10.532,22.283,-9251.5
2014,11,10,0,8.1139,1.7366,-242.74
2014,11,10,6,15.951,12.867,-4441.9
2014,11,10,12,16.327,5.1487,-1484.8
2014,11,10,18,19.087,5.646,-1893.1
2014,11,11,0,18.682,5.433,-1780.6
2014,11,11,6,17.062,4.6104,-1372.6
2014,11,11,12,16.87,6.4355,-1957.4
2014,11,11,18,14.394,6.6756,-1784.2
2014,11,12,0,6.3279,15.06,-4144.2
2014,11,12,6,19.026,26.177,-14270
2014,11,12,12,11.684,4.2393,-887.64
2014,11,12,18,13.689,14.021,-4628.2
2014,11,13,0,17.874,22.151,-10621
2014,11,13,6,14.023,9.3038,-2637.5
2014,11,13,12,13.128,15.838,-5488.6
2014,11,13,18,14.942,13.882,-4769.5
2014,11,14,0,10.802,8.5567,-1986.3
2014,11,14,6,13.21,5.1117,-1219.7
2014,11,14,12,20.825,10.754,-4245.9
2014,11,14,18,22.687,2.7415,-1055.3
2014,11,15,0,19.207,2.5704,-839.06
2014,11,15,6,16.453,2.038,-569.16
2014,11,15,12,17.272,4.1799,-1251.3
2014,11,15,18,18.414,2.9773,-935.52
2014,11,16,0,14.459,0.80355,-196.02
2014,11,16,6,12.735,0.46007,-98.762
2014,11,16,12,3.3525,-1.5791,98.578
2014,11,16,18,8.0938,1.8089,-252.71
2014,11,17,0,6.1596,3.0206,-349.08
2014,11,17,6,1.6188,8.042,-1111.3
2014,11,17,12,3.192,15.291,-4023.5
2014,11,17,18,2.2267,24.183,-9893
2014,11,18,0,2.3874,11.601,-2314.4
2014,11,18,6,5.1642,-6.6234,937.08
2014,11,18,12,0.050042,0.87692,-12.975
2014,11,18,18,-6.8779,-4.1334,558.74
2014,11,19,0,-6.1256,0.64461,-66.883
2014,11,19,6,-7.1827,-3.0499,400.91
2014,11,19,12,-11.985,2.726,-564.43
2014,11,19,18,-5.8765,3.9237,-467.04
2014,11,20,0,-6.512,4.6591,-628.43
2014,11,20,6,-5.7527,9.2514,-1697.8
2014,11,20,12,-6.6343,3.654,-466.2
2014,11,20,18,-4.1758,1.8901,-145.94
2014,11,21,0,-4.005,6.453,-825.58
2014,11,21,6,0.60321,7.7443,-1013.4
2014,11,21,12,-1.024,1.8098,-63.395
2014,11,21,18,-2.3199,1.3089,-58.734
2014,11,22,0,-4.4129,0.18777,-13.971
2014,11,22,6,-4.3376,1.3039,-99.484
2014,11,22,12,-12.486,-18.565,6997.2
2014,11,22,18,-8.0601,-17.852,5890.2
2014,11,23,0,-14.861,-15.345,5521.7
2014,11,23,6,-11.697,-12.806,3741.5
2014,11,23,12,-12.459,-14.535,4687.4
2014,11,23,18,-12.408,-14.943,4889.1
2014,11,24,0,-10.197,-19.82,7441.5
2014,11,24,6,-6.7106,-11.747,2677.1
2014,11,24,12,-3.5876,-11.005,2145.7
2014,11,24,18,0.030708,-4.9855,418.7
2014,11,25,0,0.72763,-7.5119,955.02
2014,11,25,6,1.6375,-2.0536,90.862
2014,11,25,12,-3.3203,5.5784,-610.03
2014,11,25,18,-10.936,5.7402,-1194.3
2014,11,26,0,-11.267,-2.3796,461.58
2014,11,26,6,-10.459,-1.3977,248.46
2014,11,26,12,-5.318,-0.50355,45.311
2014,11,26,18,1.6956,11.331,-2187
2014,11,27,0,1.5747,27.619,-12871
2014,11,27,6,-9.8777,17.422,-5877.4
2014,11,27,12,-7.927,3.3866,-491.76
2014,11,27,18,11.953,-5.4492,1205.8
2014,11,28,0,-0.26622,0.010347,-0.046437
2014,11,28,6,-4.3983,-0.74511,55.993
2014,11,28,12,-4.9222,-4.1953,457.07
2014,11,28,18,-3.6365,-6.4161,797.11
2014,11,29,0,-6.763,-12.331,2921.3
2014,11,29,6,-7.4048,-14.669,4060.2
2014,11,29,12,-14.074,-19.199,7699
2014,11,29,18,-17.822,-21.536,10141
2014,11,30,0,-19.365,-19.885,9297.5
2014,11,30,6,-9.2856,-11.971,3055.1
2014,11,30,12,-8.4635,-9.4883,2032.2
2014,11,30,18,-3.4332,-8.9192,1435.9
2014,12,1,0,-7.5982,-11.575,2699.9
2014,12,1,6,-5.2889,-5.7262,751.9
2014,12,1,12,-3.8435,-3.8781,356.69
2014,12,1,18,-2.5027,-5.8161,620.34
2014,12,2,0,-9.3223,-13.826,3883.6
2014,12,2,6,-13.126,-18.817,7272.6
2014,12,2,12,-14.055,-15.342,5377.6
2014,12,2,18,-5.8653,-11.716,2585.7
2014,12,3,0,-8.8944,-13.918,3872.8
2014,12,3,6,-9.0396,-6.1328,1128.5
2014,12,3,12,-8.4174,-5.1301,851.87
2014,12,3,18,-2.5935,-3.6237,272.02
2014,12,4,0,0.7246,-6.9058,807.76
2014,12,4,6,1.0668,0.25651,-4.7408
2014,12,4,12,-2.4889,0.36794,-15.594
2014,12,4,18,-5.202,0.36869,-32.389
2014,12,5,0,-8.017,-6.8956,1228.3
2014,12,5,6,-7.4416,-4.5418,667.01
2014,12,5,12,-9.2437,-6.821,1320
2014,12,5,18,-3.0525,-5.757,631.93
2014,12,6,0,-4.4285,-8.8843,1485.7
2014,12,6,6,-2.2582,-8.9261,1384.5
2014,12,6,12,-2.8437,-6.6797,816.9
2014,12,6,18,0.63123,-2.4563,104.94
2014,12,7,0,0.119,-4.0158,271.79
2014,12,7,6,2.7535,-0.29472,13.748
2014,12,7,12,6.5211,1.7315,-196.8
2014,12,7,18,0.30911,-5.5306,516.06
2014,12,8,0,-2.4549,-7.1897,920.14
2014,12,8,6,-3.5061,-5.6782,638.32
2014,12,8,12,-0.096222,-2.6706,120.22
2014,12,8,18,-1.4768,0.88174,-25.548
2014,12,9,0,-1.2857,-4.7877,399.81
2014,12,9,6,1.4954,1.5057,-53.827
2014,12,9,12,2.5352,3.9615,-313.86
2014,12,9,18,-0.14967,1.3847,-32.486
2014,12,10,0,2.1056,-3.1684,203.05
2014,12,10,6,2.9734,-1.2948,70.735
2014,12,10,12,-3.7995,-0.055938,3.5807
2014,12,10,18,-3.5914,2.007,-139.09
2014,12,11,0,-0.092483,-2.4784,103.55
2014,12,11,6,7.1293,4.6824,-672.78
2014,12,11,12,10.433,9.6976,-2326.9
2014,12,11,18,16.169,13.141,-4612.2
2014,12,12,0,18.317,19.345,-8681.5
2014,12,12,6,4.1169,5.5735,-650.57
2014,12,12,12,-7.8043,-6.4082,1090.1
2014,12,12,18,-11.679,-10.152,2646.5
2014,12,13,0,-17.41,-19.94,8891.8
2014,12,13,6,-22.186,-24.881,13972
2014,12,13,12,-22.601,-23.653,13035
2014,12,13,18,-16.027,-21.807,9941.4
2014,12,14,0,-10.374,-18.06,6336.1
2014,12,14,6,-0.14676,-0.63433,6.9573
2014,12,14,12,2.1138,5.9491,-632.71
2014,12,14,18,1.4555,0.91694,-26.571
2014,12,15,0,6.9963,2.4277,-302.86
2014,12,15,6,8.3402,-4.8531,788.87
2014,12,15,12,6.0638,-9.5778,1829
2014,12,15,18,2.9946,-8.8825,1402.6
2014,12,16,0,3.7568,-6.3641,792.28
2014,12,16,6,0.70055,-10.217,1762.6
2014,12,16,12,0.3896,-6.5552,725.15
2014,12,16,18,3.1236,2.7585,-193.64
2014,12,17,0,1.4967,-0.5322,14.241
2014,12,17,6,-0.038642,-0.40083,2.719
2014,12,17,12,-0.0057381,1.6259,-44.531
2014,12,17,18,0.38933,0.53342,-5.9341
2014,12,18,0,0.91665,1.0173,-23.465
2014,12,18,6,1.5376,2.431,-117.79
2014,12,18,12,2.1401,4.7124,-410.85
2014,12,18,18,1.4309,3.6776,-244.47
2014,12,19,0,2.5674,6.5623,-778.97
2014,12,19,6,3.8323,4.6621,-473.96
2014,12,19,12,10.302,7.5402,-1621.5
2014,12,19,18,4.2263,7.1354,-996.83
2014,12,20,0,-1.4394,-3.6592,242.38
2014,12,20,6,-5.9611,-4.1415,506.4
2014,12,20,12,-4.2804,-3.4811,323.54
2014,12,20,18,-2.2275,-2.1915,115.36
2014,12,21,0,-0.45119,-1.0371,19.759
2014,12,21,6,-1.4214,-0.6342,16.628
2014,12,21,12,-3.1732,1.6816,-101.73
2014,12,21,18,-3.2522,3.0008,-223.69
2014,12,22,0,-0.96413,2.1657,-86.488
2014,12,22,6,-1.5759,4.3598,-340.48
2014,12,22,12,-1.1141,7.0382,-844.86
2014,12,22,18,2.0944,6.431,-732.71
2014,12,23,0,2.1695,4.2102,-335.92
2014,12,23,6,1.3886,3.6133,-235.61
2014,12,23,12,0.79279,5.3459,-486.69
2014,12,23,18,0.96022,5.7911,-572.66
2014,12,24,0,-0.044938,1.9693,-65.348
2014,12,24,6,-1.3033,2.4837,-117.35
2014,12,24,12,-2.9691,0.99754,-52.633
2014,12,24,18,-2.0343,-2.3465,122.75
2014,12,25,0,-2.4288,-6.7809,822.76
2014,12,25,6,-1.6342,-2.2348,104.23
2014,12,25,12,-2.5087,0.17791,-7.5375
2014,12,25,18,0.30746,-0.51639,5.2279
2014,12,26,0,0.63928,-3.8834,257.46
2014,12,26,6,0.96948,-1.6126,51.112
2014,12,26,12,3.6431,2.1751,-155.47
2014,12,26,18,5.5571,3.6571,-409.83
2014,12,27,0,9.1194,0.36046,-55.418
2014,12,27,6,11.901,-1.3217,266.61
2014,12,27,12,4.183,-5.857,710.12
2014,12,27,18,-5.6366,-6.5259,947.97
2014,12,28,0,-7.3363,-9.4146,1892.9
